Left Knee Angle,Right Knee Angle,Left Ankle Angle,Right Ankle Angle
61.35084175451428,170.9222074515589,169.05406663495006,189.62345014185684
43.84433410618005,116.11656108468149,164.47473872426403,194.48473356032298
10.098419842229664,14.849904985973147,170.09672851593004,198.6394296803741
32.19217076435011,56.39188108967233,156.97760836350562,222.80692756466507
26.432626652830105,39.08575901641214,165.07218867342874,255.2283785078325
34.767178357548225,131.99914366985354,157.95517208588032,197.71530710365542
31.159304508344384,158.96248897457818,160.53006466709482,185.94798659976686
32.34553286407744,200.54201490934156,163.18175901277334,191.0859675876632
48.319685696599905,159.08930354821018,160.73964811845735,221.3677960091076
53.54589143320725,164.68624608940905,162.78444688232784,196.93822961906326
66.88327927758289,175.00559851327137,159.0758344624015,202.86598813583555
27.661830487860072,223.2838057462055,170.38942178551423,176.39647312717221
33.78177967256877,187.44856638812297,166.1158471551457,190.48539412201285
27.96362395960906,186.77200636924388,158.4281633609686,193.46520809481174
44.826042673142034,146.49513711097336,168.68067246506322,239.53445508054014
157.7189332850769,150.58271324162948,205.6047089842966,205.87477397921293
149.50842875367792,145.94627860033387,209.22103166134025,213.97089416496982
151.99152211048747,143.14199437962097,209.9337974548162,219.21938027855464
149.84967455417396,141.33199404528077,212.8944283176967,226.24320285516507
145.90199169394648,137.8769477631929,213.81470928617304,226.12593812359316
149.2748502281091,134.35826473945954,213.4445748975806,223.1589507747288
142.41699219812216,135.15954452947477,219.11720517901884,223.3513798199169
145.23277634386665,131.0040884420582,219.45879522196014,227.6041596090878
148.683110514462,132.5727836665795,220.60898971473105,238.94979196127707
142.8336135185211,135.6164741736173,214.45524112499322,234.9209608931717
151.85839876773827,138.61846087239516,212.90524292298792,226.24136756067205
148.0552472237966,139.09340809591492,213.9472859080303,226.65945352092763
144.9214184191772,138.20896493042167,220.51240650287795,226.39434810865774
148.6104575737358,138.58810667388923,219.53650019789765,229.3987053549955
152.90091574396993,132.8883557527463,220.09370104794658,234.0754914586204
