Left Knee Angle,Right Knee Angle,Left Ankle Angle,Right Ankle Angle
173.65437741412947,176.41472573125196,219.90339808299947,243.7066027199061
181.4170238434205,185.7501815683324,213.4836219402446,230.64272808086022
169.53275866524163,183.37770781046365,220.25870455600082,237.5957322277159
172.91918078458147,185.50599256792094,194.2073530519253,226.23596314977917
166.0250682042441,183.8062140929393,221.18838495103049,228.482414523873
167.1043126513937,183.7280413374713,206.63799293208712,227.7602370623282
162.76952527020663,183.64878975304873,219.21223567943616,226.2583326617268
166.83831194031532,185.0379693572857,197.02420368350974,215.2979972156917
167.01846393831087,183.07771547894973,195.96856002369995,217.82803914745875
167.02102727082314,174.24956279415747,240.39291492491083,243.9160911869305
161.14056077776243,177.3974377975002,236.3484981712562,234.55551967067373
164.70345268556994,174.18324083380523,236.5921754102911,235.07963147585212
161.26126936044412,177.17069039311528,260.56745253880126,239.0775307730734
158.89516141507036,174.4241497590224,230.44033203100548,232.08328599975255
152.51934079726325,161.84786042491146,228.98252057182904,244.66337506008645
157.6650995309514,170.95847417305072,239.66782490370005,232.8445108652758
159.14622634245572,175.06403981357184,221.10526128556262,232.5647018308872
166.95679780482078,178.00730420699017,221.51827731673785,216.16278393229783
175.58139912655656,164.5870130901443,224.67671357465676,227.95119514899787
163.9435072661551,159.42827571682855,234.19301382933017,239.06940491591595
181.17624997035958,152.925383340925,214.11709762030068,240.3692262943957
163.321053263922,181.73371577364532,224.81772347968408,220.99219545762767
172.44770774964064,167.91118878152284,224.86938243176743,236.08142500090648
178.8738590033568,161.32951649272965,214.9681863611869,241.56882917959908
182.8778517465132,159.3055663628167,200.06739173335495,245.09708314676593
194.244991569901,162.66069751415876,173.01308218609054,246.93105047798076
194.62173831525217,163.7508519838536,177.7725821701144,245.5209590148369
192.45122545706045,161.47143070563752,183.846313594043,245.53337402499534
193.12377994334614,159.0160564416866,187.2641936564885,246.08121983074375
194.44164829182756,163.97841294782657,188.92151882457657,240.51583668656983
192.3212096003673,161.10969458785618,191.6748371883768,241.50436138175502
192.4945285125756,166.32752753781648,203.02065388223778,235.2234274296618
187.93103994684637,167.6680510271939,209.23980320159717,241.22849703057867
183.07863803892766,167.14326991756388,221.52684933933585,243.67536698139685
186.1159763525011,165.0981784576881,216.66757353357775,245.38033894066606
188.05306179701552,169.32155273101085,216.1125926274377,245.35130801316834
186.8690047394067,167.2823855893076,218.84270746662898,244.57097686261008
186.67988606322257,167.78428086586914,219.0355128987469,244.61209370890407
186.5904064965878,166.23921488820875,220.92857086190827,243.03428556712987
181.47236074094445,164.45601174068588,229.4526514638206,245.19733984658254
178.78983337247715,166.24677399730024,231.24548579569128,243.58380091370137
176.07151460149473,165.47797568497404,231.93117243769046,244.02922740581167
175.21513372068623,166.2550408071116,234.8944309770959,245.96106573454156
175.39282667395616,168.01244353874662,235.75676705568887,245.24973240168836
172.00053437418973,168.75355019739908,238.13366806239193,242.82323227723086
170.4472711547477,168.60139939549168,239.24506542991236,242.82323227723086
167.67264725435717,172.2310424048709,239.39080828556268,242.8491228220177
166.71244820550422,171.51919106530016,239.9603110289424,243.13183210904887
158.13474456227655,167.05689752616115,243.66190247015564,246.94377158812912
152.98833469281766,170.4663589808068,244.38631540732115,245.36093750214326
151.9763247488512,173.30155093060705,243.2452283920967,243.96555693866742
156.04201799207797,175.52557895372695,236.84811229571457,242.8207578849202
156.65368841191656,178.02555896205425,235.69913598340682,241.3821731324481
163.58163741354178,177.73131940366508,223.208322439601,241.23124380646803
166.57724097442946,176.5528686355565,230.47067342507214,242.92437355651597
168.61118710839983,169.06716614679635,233.86870814862522,239.03913456589117
173.4083900649688,171.2592196442027,240.43342449522285,243.434948822922
164.10919129650605,171.67382135603322,236.36900026702526,237.68294594503112
179.4738803166439,174.71489121501062,235.0472369241184,261.76003051393974
168.9618241261108,172.79401895477304,241.69924423399365,268.8904491259191
175.31870369595694,175.9519618511752,235.689810987823,267.290269044797
176.4913023751609,176.75474509610984,233.03599431603593,267.55922060736964
178.8368724558068,177.92114101946459,232.2333941127967,267.0903929383266
180.48248492052113,178.89630622190538,230.5143365565291,267.0542365231908
181.53821509834967,179.3149625908227,228.66129592570258,267.7774031235075
