Left Knee Angle,Right Knee Angle,Left Ankle Angle,Right Ankle Angle
165.4655449194599,170.2293481706409,185.24304644338338,174.67712910423904
198.56913073103783,156.4956310444655,185.31736919059693,192.0504775394423
169.05776029089319,144.62354838298572,247.68804014193987,249.26952740018035
175.09120275372084,153.2607573264712,248.80280874732074,252.19663261285157
180.50344161054812,168.77689707090957,256.30128299291556,248.50642971813065
175.52713910601094,176.69143089723056,255.41474085830902,249.70346613049247
174.758853518857,177.96407136053244,256.97529440144245,249.6900825529248
175.64613319111302,176.34029355923474,254.07607410458124,253.93986527122365
172.83178758620926,173.1329946633961,255.3763665693987,252.02671790626636
163.06742054807654,172.144816151361,252.30688734433016,251.58820800294174
155.87521506502378,175.81620494750243,234.36618843999366,249.48275417118225
134.22732654077802,181.7028178059014,236.40593359172377,240.09946632989238
133.59646133496278,184.78457066385852,243.4485679763411,245.11976078188994
127.38239370714899,179.9361505547133,246.96181448269635,248.68175118874626
126.38944115491587,168.01058417005672,244.38664167513573,258.0482929849812
128.75709053251467,160.95828059146342,254.12358700793845,259.241240056338
131.30707119157876,161.76343620005827,259.6133451222004,257.9846732503554
137.8404660692284,170.5274695796924,254.24172108683766,254.53450501873792
144.7152023166847,174.21580006872995,250.60653763018138,251.42084432689228
160.84440620427358,171.46536937060998,239.17815821002955,261.108437643919
168.81940315170263,175.2449255180848,243.53065437897703,264.01060779306056
173.69102275320185,173.96452263399502,243.8285971424821,268.52506920937014
175.4039474820213,171.01485903149813,243.03007861150215,270.6872446793292
174.54291758041447,162.04922933755893,244.33716998445215,273.3109415146115
172.98045929228422,163.3419402451264,240.77485017956377,267.9377892758358
173.21766205625448,154.8240481867574,236.74609211444124,262.96502408956883
174.9380250009831,143.95433781001248,236.21224893395583,249.14381295506539
173.3763634228797,137.98387843033234,236.15994386503277,241.75166367867882
169.90466700191223,138.3398762503813,240.9653781529073,235.52883617594333
164.74036733023658,133.3714239050419,247.57944940371152,245.29639440587567
161.4985184651444,138.0908846086296,251.23386538866265,246.47966963841552
164.49264289411394,123.2279066347182,250.84748263307432,243.8353685963647
166.1539902214878,142.93444308223545,243.35877899578605,252.15256044869838
173.71928139063564,137.11973227639334,241.31997339651673,255.94500791379213
174.84576119088354,145.0647710573446,244.08268532761218,253.50365305616953
178.37954411309389,157.73704650408274,248.8707668872219,251.2382478564521
177.3672754955724,169.27118630487143,250.62144130650827,250.2346157011058
176.51385640713696,177.30137053760035,254.2861306352507,250.58196493980893
175.48097542635585,178.32236053384656,258.9166336406972,250.8488912316076
171.8984093751815,179.0487334607947,259.72838291971544,-463.4385773325309
163.39440905169243,177.23406712412728,261.01128810211435,248.38902640776118
151.9968058316348,175.84135347346415,252.73379590168233,243.03428556712987
146.6872794406148,177.9894936703625,248.1543643854109,243.36454650793848
130.00205790607208,180.4137771197869,243.10715029208222,244.174746993342
123.94413253880013,179.27058906872895,245.63418925267484,245.760887921816
122.33571865153995,177.4766640876593,247.2266754735655,245.14248014035945
131.93903139042206,171.14272989807336,234.00510811026956,252.54984377535956
132.11497300071363,183.8967840771548,253.69484983396032,223.334668902209
155.04643493250197,181.13643635972278,242.95388438696222,250.6194265777625
155.09879557170552,178.1064460056983,249.25505794758692,259.0945458696731
170.8662254874588,182.5919406766016,248.59967712188885,259.99441300622124
176.64225150438574,188.01777880781836,249.33124191693506,261.8773480093987
176.3846594271242,186.1721295510226,-469.5375456337851,263.8051105472934
173.887863846454,183.75918830218635,250.18323122900054,265.3444143434144
169.45314603090793,168.61525913460343,247.26738327510938,262.3541732414434
170.34107913391108,164.85179550163693,246.21464229938778,251.91047651751435
171.53462947199014,149.52674180152678,246.99924328034308,240.93803479991576
174.80194202085423,135.2452715305089,247.79510577858946,234.90260298848557
173.42188412489668,133.30821143173551,249.96826738149838,239.4630311331659
171.68848077569476,135.51377540015952,254.8888837906739,244.6279510503231
149.1443078051083,155.55832325827396,252.67651731077547,248.61531977291284
153.10846866084037,162.77487768659464,249.51868186548637,240.6895349914774
156.81084399631314,171.35381212024677,245.37359931947563,242.05689274951033
158.01992085129518,162.3095206179399,249.4636406684971,246.34847112659048
161.52575445914707,173.94876887037674,257.5936717233411,242.50364179411133
165.43591793565386,181.40301053062336,259.37183963740193,248.32141086038564
164.87254030681092,185.13362728471608,260.2671368351184,-470.59661885534985
163.40973460878175,174.81466416150795,264.22136172256114,-464.19645423811187
156.3635431612943,173.08079991976737,265.97301554709617,251.22900139073982
151.19151908871797,172.47916418288878,263.65980825409014,242.67889004717134
135.81734197619483,173.56396394818455,252.08657024700108,240.5838785716172
122.66839026482377,178.1730193547649,237.31987841275352,242.40365977774957
123.38618178581929,175.2013333851071,238.2348920288316,246.13275445623836
120.80635094040029,169.8980185641335,237.12334302816416,251.8230269203233
123.0422566937765,159.41073983949204,232.9861201407907,259.62550362843444
120.71451609064417,157.68244612612173,239.626700898367,261.04371175442265
117.76680984183983,163.71883086543258,256.0050612312976,253.55337782892846
127.57205189103331,172.61222425477882,253.18169341368414,249.2877326835447
133.48412551609678,174.7669249923736,254.2064997122846,243.72046977494443
146.93343997006258,172.1129164608428,251.4741601607984,255.36326312829956
162.00734947761185,178.1392125477406,251.0198880328201,256.03774187106603
166.23401763856768,179.37949235216607,-463.11120980479836,257.41397282300693
170.6606676234907,173.27136145534993,-462.5034218980023,259.6434323417391
170.1789460864135,174.95537243042733,-465.64986089075734,257.9770794435885
169.7347427934994,178.99318263828087,253.55441555650336,255.7128277151589
169.17269772392933,164.7369024946664,252.39907912151554,250.67598114243648
170.12233711027673,157.43950889548702,250.57146179611632,237.85656161977502
172.56664339163092,150.2463030636495,252.05254564428273,230.34796646353718
166.62275874422758,137.19112360876738,253.95605503314437,231.58066464580617
162.62737615012446,134.51030440687077,257.43530814193286,233.1161939239126
161.63107446207408,137.6211852183527,258.45722416327897,235.2398242573027
159.46509755297026,161.89173576513238,259.9535106020872,225.66107581158542
159.44533489168873,157.9847073938966,263.5145425662093,247.12785784342478
159.73175524461115,189.62524815612392,261.9754470128062,230.1386756530196
156.52024379586888,170.22783991067726,258.31383772575265,256.5180504268562
