Left Knee Angle,Right Knee Angle,Left Ankle Angle,Right Ankle Angle
133.26429541107163,24.65195714236938,260.4257721149082,231.31179938970413
-478.9264258352536,7.363737725098874,128.418055344822,-709.3241356710664
-555.2035304731871,-394.47046535160945,-536.9788591237352,-595.3048464687661
193.06078666056305,141.9691620628997,200.79632348109763,220.2363583092738
191.7018553391715,170.48869774923085,199.70395158639488,204.1517147442281
195.24753688763118,170.75073521628738,200.62781541632938,203.86875290824392
23.549126241098794,41.13453883014826,-364.9102612215826,-411.3401917459099
-392.0929620720193,23.92878062164239,43.80763937895555,-438.85502612829407
174.57190281388927,68.96607115485318,185.7545653311022,128.3455749539934
-401.6677632813515,-403.145173511071,-596.5331036883416,-588.1606488420113
-375.28160773469483,16.05607659939844,30.632570743658135,-516.2505055071333
-370.304846468766,-426.0451550490591,81.86989764584402,-525.9042874484427
-384.84773622196934,-393.39473107203276,36.56932299382911,-529.7115957862388
-406.8759159124228,23.259532642249034,-464.91633735758484,-470.3720609058638
-575.4605158026068,-494.5446118717099,-529.237701422763,-560.8867106490836
-559.3654249190004,-474.29980253466783,-541.822244566164,-558.8382596728762
-555.9504255966931,-474.747657914919,-529.9516535710693,-555.5839287490724
-541.0984570421138,-445.86964087564024,-551.4211862749993,-561.897382226598
-576.8381636255426,-420.13690199423655,16.31257544089229,-501.26036089458495
-569.3886954266525,-441.1236736266999,-520.1313264391217,-545.854760821613
-553.1781911070156,-420.4667147930503,-569.2192466904846,-551.6336339989405
-645.2551187030579,-397.8802580485346,-564.0342881594426,-532.4988679628337
-406.21074279108393,-382.76009044109827,60.47525508916383,-491.3802728890449
-432.3835066387666,-394.00867931485465,106.07357416474639,-484.4325742257981
-454.22818270516166,-404.3532265757738,-592.1489194678793,-509.58551991391437
-453.5079949757338,-405.11069495406844,-594.0329696989711,-527.1707438365729
-458.19675115640905,-406.3507518478189,-599.3187183173976,-528.2687137756408
-468.2945182719847,-410.13787640824984,-587.2380065139803,-543.6589740504455
-465.2102192626053,-415.20317461741496,-602.8944386357914,-543.5009400137244
-476.0366465844245,-425.6575456994145,-589.927109947649,-569.6907265120169
-467.9007001858496,-428.8752808539275,-598.2335009541157,-555.5241109967542
-472.7357141421561,-434.05460409907715,-596.4565520048766,-541.548157698978
-483.70795568634554,-436.15700455834155,-585.7869804437371,-504.76853438185276
-523.5706985484667,-421.3100858787279,-369.59313426273036,-478.6254644527148
-513.0105434035605,-391.44623590226837,-384.65215073731565,219.7225939170928
-481.53211707382223,-388.00087409074797,-421.12348336772675,221.51006202481082
-511.5393832475114,-380.15844643123273,-363.24826231078106,220.44417006608177
-521.565051177078,-376.58049154697994,6.5819446551780185,217.35274622902577
-533.0861684879023,-400.5124749216965,-370.0470555951625,221.66919320845417
-546.1755176079064,-405.80538282941967,-370.0164693227176,226.7730582007909
-549.2977978087833,-404.33380002981687,-368.6713419313737,-495.0
-504.32359177813805,-366.6899037251589,42.05881805024561,-491.92954006257446
-430.3461759419467,-365.97379586494253,37.14668669802179,227.9349440934735
-436.5347919051883,-360.0550920787071,43.96073477061578,218.7699031641766
-425.48577817176874,-362.53031264815974,64.76961822629836,245.96526147108176
-424.8208666737342,7.35995415883198,55.8482400588378,221.8528853959064
-382.1433769800525,-362.2089959693717,43.56566359924621,221.96901469445524
-387.10051016264254,-364.47193311291454,53.84573615308873,230.10340704959665
-425.4058881479349,12.552045775492946,65.04095181220426,235.51573268345055
-451.13442163097704,9.630872411270651,79.50852298766841,248.63297437727047
-438.20509249614213,8.049588924958615,80.96051719664487,-428.96533936905934
-423.434948822922,-361.92415239873037,74.27525427725259,-379.06752636303855
-411.87269600209413,20.00465214709146,90.0,-397.882028502841
-413.62555032701135,21.43137122588458,83.38653951768524,-395.2591048492341
-408.41147842816116,12.87950435181611,75.5406048496815,-392.25108547359855
-420.3377965381877,2.942520456368629,-590.4037913602497,30.963756532073518
-420.47676471351724,8.870797296088707,-579.3938340485334,-688.5530904233747
-417.43291145934995,13.487609088586426,113.61740181412264,-366.48759502120254
-401.86647323154983,6.285108572747797,105.8474721129588,13.965007359483998
-406.6529018383704,-364.84933174725745,-599.3859864085096,37.60995267098306
-406.58900560814027,-373.2822726716038,-597.007366937607,47.578181021199924
-405.7913278506103,-374.7955207868431,-599.520149018537,43.8429386600062
-421.05998730716067,-372.0947570770121,-601.8452556158273,29.497461208368374
-419.5092824184733,-374.2559878041177,-605.2269321359935,18.161797453091484
-415.5003572269555,-368.5360940818333,-615.4859198905717,-362.62859488989693
-416.9115103765149,-371.50138710156114,-619.136922802292,-376.16356498193886
-416.7082903816081,-366.53055882885326,-362.6978056333163,-459.82913938039195
-410.4448011643663,-368.13010235415595,77.6609127216738,-461.6047623563788
-408.75523013046035,-370.0524221944998,-626.8752922458383,-459.6014018635535
-410.5486742729386,-365.60367751576973,63.99081559102036,-483.8994299784947
-429.16680952173357,-367.95191794774803,92.42329703345021,-382.519089782391
-420.9205817926808,-366.19675399024646,81.61603252674409,-396.24048104031016
-434.05147455027577,-377.1517298632301,102.93805631718645,-360.3207567862934
-440.1908623918539,-383.365904124895,-599.7858232791937,26.891519322069463
-447.2571576688928,-393.1189171599039,-587.7428423311072,-655.939681273534
-448.65662659760216,-392.00673175656897,-580.718745360952,36.83803125340499
-475.1127932020948,-390.9198517287796,-582.0535526199877,33.69006752597978
-543.0950639362632,-387.332692815298,84.08533209419288,-660.0872065103056
-561.5646514144447,-385.9335772403959,113.90950479870881,-595.3590524880836
-585.5379727301123,-404.7447450376313,137.0454084888872,-541.5047969811085
-573.9660787807478,-404.29170004586484,133.92414937920873,-529.8448853347259
-565.9065079995144,-412.81672161115915,33.69006752597979,-520.9901964248351
-472.10664892129273,-383.49129351003734,55.191501850027684,27.25532837494307
-428.8387401831717,-395.4118269630782,80.43091559346279,-606.7407790544717
-433.3477002696458,-396.6103815465747,90.89342901534218,-607.8336541779177
-392.44537950711066,-403.19660448591384,85.1719971262079,-591.8771002441491
-444.7859290705756,-416.36802703409955,104.06340215423805,-610.3461759419467
-417.66451512831344,-431.2103829020821,131.7191192273906,-626.7845160082518
-468.85773044895694,-414.39910511762884,117.53090449683671,-623.3887480432793
-460.63324213374085,-415.7065049126734,117.66244169561656,-637.7035471362451
-465.0902985046561,-432.5528115767178,-586.1573330681294,-633.9514551424863
-466.726013791077,-435.0186774546073,-584.1794408270073,63.83586694524196
-481.71175349900585,-394.0137690509,133.80651057601796,-368.59122543222765
-477.1789817641049,-391.3003466649722,131.9225446005756,-367.02685921130524
-505.384677320091,30.72412689826785,129.92662282038532,265.4260787400991
-502.85984124766185,84.18362014366825,137.96258091038013,226.7899106082461
-472.5168521508864,-373.34512696576104,130.03977280455172,11.21161760089975
-472.1904146211342,74.74488129694222,129.44721014912795,277.69605172201653
-465.1058271595799,148.94572888364723,122.77152685967717,201.61477894278624
-469.25564751157424,72.56030699094627,125.59127988338221,274.7636416907262
239.64900919019047,66.45687331694347,133.21008939175394,280.61965527615513
-457.94874620802676,17.124489613472512,117.57759208869871,-380.9598087106058
-426.713074661467,0.3468606908024937,107.62229722866829,35.425772114908185
-428.75967744680355,-401.64950972869013,109.82137469610933,87.32072664717553
