Left Knee Angle,Right Knee Angle,Left Ankle Angle,Right Ankle Angle
181.4405082702192,184.88124273955512,124.19022138558205,122.80315286465955
170.99134308998555,182.63094527053292,122.2576462964933,120.34324888423959
235.99910080994977,187.93450252770924,114.60884005276345,115.26092389561177
230.9721184320826,187.89517972196265,115.63538381416635,115.12855548748254
204.10847856839766,187.569817531147,109.66988679368887,113.25359444508355
216.90213558533958,187.71062240542727,111.00957080659678,109.41598118579708
226.8056118250014,198.24143064907452,108.68060996956284,101.88591619934263
215.56631584837066,198.12703730447433,112.5499636657065,100.86555839942584
234.3812696022608,196.29597794582514,104.79326330501027,102.91339931451688
228.8438638707068,186.64881269046185,108.14879646421434,107.45881781731558
234.01534433396074,183.08746139010495,101.92632375003042,107.45851745699117
222.5153902786788,180.1635460244629,110.04529030985974,105.36703103473013
204.26445056694166,179.563803214824,116.33993497341355,102.34960625349393
200.70341231713095,178.466342841462,118.21991455727127,101.13181145350565
188.67328695052808,177.17265624669605,117.48033473450762,99.74192237067938
184.8856654598216,179.56557487777943,114.52272951918737,97.60809799986912
188.1715037510522,183.72635649136953,110.15212327609065,97.98722040716864
192.1435772839485,187.44050873758823,111.05382015318735,100.52714634824923
196.9860031536491,201.02609680672998,111.61477894278624,99.20195718821255
200.66660800488592,209.12312674600457,112.36991018383124,105.48036899886232
201.5567373913741,221.5359291288947,112.42076932963731,122.11382359966863
200.21180380594382,242.45465966956885,107.66351258678449,119.46249941293229
201.38512835339128,249.38986694187128,103.61007759882065,115.69044322409465
192.70465536931374,251.88938209268835,104.68218000537429,110.54973441671076
196.68389603188896,242.25157273225668,97.70086192572049,113.10644750221556
207.92567655509458,233.823936418237,101.21699634136338,110.81881726520275
197.91569932173093,242.00953676982573,106.49545869313512,111.86454151769352
181.68722635619883,228.39279094074624,122.98251008208408,105.07664540591632
179.23395870165558,219.99969337480903,121.81943700840529,105.14157192441056
176.5374656976072,201.41729467794787,109.83757293268985,116.3964106647661
178.6243385497004,184.13951399572204,102.44079941737195,116.61601472113199
180.37084129082805,179.60119591026316,97.46084824333305,116.56505117707799
180.79646092168912,180.3728523041126,95.43598148342289,114.93315366579014
183.18960406629247,188.0992187120855,95.88740512659037,106.3412829898962
186.70925284022732,190.71888075603866,98.76688686202262,110.01376094054339
192.52559442125488,195.82520714805668,109.64595538001268,116.77115021446214
202.4028669609089,202.74366445931145,121.92603711423423,114.27785528792121
220.07757051813007,197.7279278395913,122.7016351410609,116.20371088599919
189.95494156239215,223.79938491229066,168.86667218755207,136.68138937399786
231.56814271950114,197.11490660532237,111.58441149922031,116.37765763590266
229.29543100033536,198.1142382527286,106.52302754154847,106.55277011164002
216.840245832981,199.83855806124527,119.25169739399567,103.20956680872997
230.33410069541424,195.2943882634905,101.80781735338296,105.79524674678511
223.55665664976866,187.5705479506327,103.96657692998329,113.2901381318363
216.80788925066705,181.05633445269004,107.91854602773833,112.41404934333039
202.76093838015856,177.56873371050156,120.01467024829148,110.15395814023775
197.14981199854424,179.5564352119428,121.62197876571837,105.11746936535273
184.76100885461403,179.89188850943665,117.47932257033932,100.6634989945292
181.20270197999102,181.0464131298417,116.08552863371379,100.15771896507877
183.40428797715455,182.94857798912187,112.64886109761584,99.03416878189817
189.96321648362286,189.12302688724984,106.87802060927018,96.55644075730238
194.59293037625946,199.64664675231666,116.46625967432354,98.49805068318675
198.24352809431417,208.19002753460276,118.71931101235357,104.9098614998204
198.09012567833093,224.78435845603093,115.76234652709762,117.48041209010185
201.32281492604815,239.3963055837378,108.31353878518046,122.04109899281504
194.61586371847977,248.80841823088522,107.7735942775791,117.18750280828979
194.4218057332123,253.49495129502023,107.40984525870701,110.75516215932547
199.68705523615435,250.62179993494772,102.38968008885833,110.76655096098226
199.4863847056948,248.28666591884758,101.11211028884628,113.63757553431236
208.0378963945875,245.7245003668431,99.1785440789471,119.26473733036799
183.93847417035704,233.729512940783,107.71069937400742,103.49952629273014
176.6010415286546,227.73652611324488,119.96400964842341,97.1013778521973
172.68784513470177,212.1687252315331,112.50010386933529,104.98088623233818
169.44362103425715,199.03000811241918,110.80529307146851,115.60559115824094
170.9107211278663,189.45677944529518,105.72893691423879,118.67515952669656
170.90023176273084,182.17460097777249,101.16383381398448,120.89246007299805
173.02305285723037,183.79335053587667,96.94577849113837,120.92567360015227
177.18670784181649,185.83337423577848,96.34140084924003,116.4339397823308
177.6912127531881,186.29494633848432,98.12323051857832,122.58955009523027
181.07664854176633,222.88682729248032,129.2615447615517,103.13899620675701
160.52114167563505,192.07247202930586,237.14100063397095,126.06628050034396
201.29939667931856,190.74611478915884,153.60658599323295,121.20631921114104
180.15752676549832,247.81805849054354,120.6217549961597,126.33903843484627
230.78671623829504,191.4988901199867,91.39105393944027,120.30993460784559
230.52808544663694,201.84273053754154,112.46344121553041,105.99821295690043
222.4966633611207,204.32057681080823,112.94706536572617,98.28186062547607
216.4139901463042,204.0635838450939,111.34926225388153,96.66606646060892
215.25414522952534,204.78355322238048,138.87182755009778,99.13485894458418
218.9081799154746,197.09224190264507,113.38361391628409,105.08409583535597
219.15798775964495,194.9324047469451,110.66691929834981,109.08925532209327
208.8259402892324,194.31309639749912,114.05072164445099,109.63025178534691
196.47634041018202,190.33057837969065,125.3261834127571,109.60170767056519
