Left Knee Angle,Right Knee Angle,Left Ankle Angle,Right Ankle Angle
-565.4192883389029,-557.7912031087467,-501.8563559756748,-514.2306723756612
-524.7797297118467,-501.6250658658937,-521.5302027621735,-517.2175942695183
-527.1171233223623,-501.1886159632416,-528.2484129417267,-530.2666175811635
-530.3942869788783,-523.7599823002822,-540.76389846093,-531.7452514766104
-544.058530847776,-530.517430401213,-545.0079718920402,-522.9313013850017
-544.6358178199027,-520.0802270331965,-515.2791939615973,-527.0925913287342
171.70747486582752,152.73509071154584,247.22736024867388,236.03356064336128
161.83526326178747,165.68823227467266,240.7759522051483,235.97998973291146
156.18269336103413,160.2774793089429,245.03001304022777,238.18321038768872
158.92246851763016,153.09333537403026,250.01776609125127,248.293082589756
180.8368277227285,149.99457279216657,251.5205323208366,254.91959518448462
176.95467348586683,153.39343014938257,253.35496178532406,251.75305055097326
183.79936349102076,156.010541273717,248.8543403716901,252.65427699435585
167.81011377397888,162.1196717895244,245.95112830912905,258.8796850857562
170.63429790192657,163.99090413780505,248.65521813458537,260.43901357053403
149.51855483150192,174.15659800860294,274.5520389216249,247.75401530787386
186.83630895518104,156.20744156601523,241.19372691150102,275.01410828350276
165.6447801375734,163.95075984424864,272.59587442534036,252.8233410338957
168.59936633461515,176.70583067939293,242.86308230355212,242.38909741756464
172.13051753909977,170.1806993612421,237.02646284976356,246.0248376385443
180.55035925672485,165.41894666691653,239.55518737791039,246.18388598570033
178.89652170682723,165.11373315098245,244.59387909927784,244.99852187331263
176.23854467146865,171.6147279955473,247.4562670374304,245.96103296053553
172.63060223129057,173.21049026732987,250.08736860300965,246.58725704335808
174.4021581121277,175.76298556381596,249.01819306027883,243.52311038362816
173.2544203525172,183.6028692699438,250.84438755456034,238.427768194126
135.1820732808751,186.8022070850468,260.4611452810245,238.3059620925534
142.36659043573988,192.0947570770121,251.37566669073573,238.95873823347887
131.7791478078106,178.34078104681012,242.0795521821403,261.46229624320273
139.0508577394619,183.7222743267849,233.35150044089852,248.8876966643229
143.07171545583472,183.3101650984053,238.2763034252795,247.6983686863455
141.93962533875356,173.53460986326297,236.7158119265924,261.00561274068343
140.53009364000192,163.7623725126004,236.29535107665393,267.80953386658814
133.12359825999582,165.82399694876148,236.01303749463864,265.0633157398944
136.9421576711214,166.9896334615082,241.69298523408736,260.94354526566235
153.3984081521662,167.85587540743245,236.52502589627426,257.1253467154753
137.0045734600215,158.86371499051901,245.3247838438202,257.3961323606269
137.48826566204835,158.07144764087184,263.86593097390437,257.5818672222085
146.3772549839657,163.937324785001,263.1027209257636,253.17193709332477
156.45087375890122,167.63415040585164,254.06828649150486,246.3721258785203
143.43105907564689,171.77992822368506,255.58573048272203,245.82851317714227
145.11853878727584,170.2757565828144,263.73975256818966,250.7778097444797
153.7535082541147,166.91179859741823,259.0032542049297,255.42876263041705
163.18504013367033,168.87642641616458,254.26171594719835,258.1013413290869
184.48230259217598,166.78091509298343,237.96821320875648,263.5652608489633
189.52833838476917,167.82295595099848,240.73007283718633,267.69026669866736
192.73254848792794,169.36312889823532,239.95514354075388,267.73268618447696
194.09738689415454,172.29463423171137,241.48761106586923,268.0930007746733
183.45119488165568,176.1391188546515,243.98144522277667,269.5796265063005
180.9201743214739,172.41666844273985,246.13199741921267,272.0940927936363
181.18268663979478,170.71067560328544,247.66606429805697,273.07647241321945
179.56593196961535,172.08868780537176,244.21864350993403,272.97344764942505
180.17504686022218,172.01516597289535,240.23934033072004,271.35083849906994
181.61835562962347,171.8246661434172,234.33657561859138,269.40398790792113
185.14744634114132,171.40068841556848,229.59914395655602,266.6624188881295
182.90352578555908,170.487462397721,230.36188825140468,263.8591260046764
183.5141399761156,165.9083640558928,231.18319784944887,261.62994609412283
179.99091264408682,156.49523616531906,233.41309883028006,255.1056398807015
182.21843106478366,156.13215146922616,168.1297354684121,258.25153133624036
185.0252148617878,140.80414986800756,212.5095942820908,271.51732678741297
