Left Knee Angle,Right Knee Angle,Left Ankle Angle,Right Ankle Angle
66.4849613417485,41.89105737478273,-473.7638220193281,-518.6083556147361
13.127398551693648,21.814591885879747,154.38451567935783,166.18960716624866
11.702747530489761,20.22485943116808,178.20052395358024,193.8360493856398
-399.28158953771083,-414.6779144960735,172.9030801448682,76.6075022462489
255.98836019326143,225.8862728573187,198.7875337845785,216.35613325366302
148.23752687441717,147.3194452566366,142.96445488261412,148.1878099213056
181.79017185346768,163.99259570390015,187.72421756283563,245.77104598682604
179.23027730344228,157.81851935619315,191.25510399361454,244.93096020682086
185.0203484035379,157.45233694266898,190.928567686992,244.29586714406284
180.3448914220486,156.07828264165587,218.0899060596373,244.65382405805332
178.45050437821925,157.01907712815782,224.93094123933204,243.05603644869967
181.25055885483212,158.7618362708442,212.79953127261922,244.24952587268172
177.80243716131736,158.76600346914668,226.94838859690537,245.82296338596072
183.6560380619037,158.93592341782323,216.92914868936907,246.64633071999978
179.56111550475615,160.368367360367,213.2364287114033,246.7544649827124
179.98760368268734,159.4047764568494,211.2093155285394,248.27036324537366
177.52107169784304,161.2570356431371,210.56015407371322,247.05884141859136
177.620418540336,161.80283484700922,209.02123122681988,246.3549423373723
180.97337832752092,162.931206504521,216.04175545722254,253.20066519967654
173.8674487697869,159.9074941689073,225.9927938512225,252.81041544384635
173.57324691702993,157.8210466323973,220.70153709623438,252.50644640009918
168.52447324857695,157.07226773865705,242.0354740147326,250.77576122927084
168.0985973515512,156.45988168172593,245.17963497531113,249.3853832384244
170.06019800934467,157.73771971455474,243.56328960460448,247.78849252522718
171.01879281316042,158.7701843741499,242.36539115488682,250.66354284660207
169.0351948434577,159.47398159108653,244.12145524200827,254.83887247894202
166.65599594776737,159.9763743423961,246.20143372603462,255.02167034912003
163.33813536304731,152.72200668462335,249.72603808165002,251.49819498861925
163.95510700359566,160.6651914621736,247.58987065019775,250.17394465856873
171.67296862685728,161.45843310934393,241.1572620801556,248.33251106333213
172.39879739467023,162.6787167789313,241.12234266741845,251.64255641152567
172.1107512208018,162.75854060106005,238.5902711900959,250.62841887821753
172.60936865061993,162.48668047231442,237.67166134551593,252.5410192483941
174.17991810053533,163.41325871895526,236.3166600944335,251.70414083631806
174.20785282986398,163.26920398879284,234.14963987656705,252.24500493248811
173.40519418624868,163.2530579271993,234.4380540150449,250.45766249768678
173.43790167120216,161.74446983818981,235.06323823135793,250.39804407605993
173.43790167120216,161.34182439267812,234.79201763228508,249.73385231634856
173.98334896891444,161.02732274357496,234.292857476392,249.66479146161277
175.29029205089464,159.56152878122924,233.1860206983065,249.441202094574
176.83973811008298,160.463660171643,231.76450948558823,250.45850997500435
178.39915856013968,161.4674150373986,231.81821457165188,248.20938759253767
179.51564579912355,162.05148386452387,231.31099035963027,248.4846352654527
178.61346800921314,162.6890625803188,232.02795293442796,248.4846352654527
178.20509445762846,163.84491338904974,230.29905347292188,248.33257160774312
177.45997657822133,163.4443845721147,231.32479818974733,249.749777726459
177.06393716516408,163.26352463491568,232.86640130304042,249.3410899366925
174.00438090663408,162.05201765249785,233.64347026181863,252.14599885239537
173.2493275692009,160.93608086008823,235.69686717972047,253.393019421383
172.7175342567815,160.21506845365897,236.2512781536421,253.55506634698008
173.35358271077882,159.96960636652565,236.47673194316374,253.9022518594358
173.6682372914088,159.21950132095884,236.56382643777374,254.10251025807491
173.74708301592446,159.20007183297656,235.02581078758448,252.96705379137933
175.30713749441017,157.4953175023297,235.1851870627173,252.9135728215316
176.56539140449178,158.45522764313512,234.175423795355,251.8161824504313
178.1779482377247,155.82957741784745,233.75256389555426,250.37422772894058
178.96917317210605,155.62875895542123,233.3236321175418,245.53972876391433
180.97725901399235,156.9254379504009,230.7117440480415,244.24304976893467
182.1342587625023,158.79455826336175,229.89909245378777,242.52774982354148
182.88037755284762,157.47523265420418,229.31602751986566,242.68620826868292
183.17748321263971,158.29092579302286,231.02062424068922,237.87983561463878
183.17748321263971,161.1813380375765,232.13112171192554,236.7476000546382
182.3831195714304,163.44441736778953,236.4902779253609,238.54034557852043
182.06826131302373,164.82667480299577,237.35403719015534,244.62721199330977
182.53676173815998,165.3545784096943,228.30186567443502,249.3387118277198
183.26016063787486,162.613504806955,225.0,252.92152834512618
182.0705866036882,159.6279390941362,232.15715722289474,255.56187803416677
182.40554319610135,159.70936404421758,237.6586743265192,255.5451100612818
181.61013026033427,161.23549306495468,237.52782158510232,254.8023134586497
181.9199064379854,163.1333957202873,237.77293572403667,250.88746308479315
181.44122340822693,162.8891800170835,238.72944169067654,248.6193768737374
180.9859757967823,163.55573058603468,238.0069296383272,247.67654315259395
179.92087589423065,164.76938499672625,239.44887542213073,246.06072962992408
178.43709883791888,164.78177124943326,240.26633191568388,248.98945752339543
176.22985922179683,163.67194629631106,242.28043723405906,248.27161758812932
176.20761665819066,163.28465905258076,242.66599482726605,248.88181588497037
176.20761665819066,162.03413449148198,242.66599482726605,250.02196154641905
176.2136693843901,163.71436441030744,243.05084291368982,249.31162138087905
175.49609940394765,164.80262332685513,243.37751208150908,248.3368594757293
175.84088962232735,164.3797625663804,243.7583556513325,248.48054105066765
175.52241178975882,164.3745450019445,244.79266206176044,248.8747499589421
176.21219205595668,164.71951559711172,245.75771708674398,249.26356263742673
176.93008407606015,164.7360424247823,245.75771708674398,249.63364409764526
176.8932681441921,165.06370450944232,246.27373666392742,249.80295896241952
175.6024030306564,164.6718930822668,247.39103400170697,250.54453404386052
172.7706620962154,165.1067343289819,248.96248897457818,250.31007691972994
173.69183848023462,165.09844533425735,249.8955042963493,250.04988857283604
173.64522891066562,164.75738224194268,249.8302498131923,250.7769631589553
172.5581470870401,164.3132982013579,249.89289600385695,250.59263232300773
172.51308749507146,164.2943845187228,249.5996314835857,251.35337010122745
173.5420528190651,164.65332714813945,249.23686612977522,252.11039051236466
174.63789259646674,165.47359547153746,249.1497026053789,252.6643052467878
174.58503672630093,165.40633297625445,248.50001855604904,253.8668537974693
174.92252912331745,165.7003835499122,248.39763404123258,254.32570517515396
176.15516012615777,167.10625595511783,248.95431097919283,254.66915701390923
175.99901743778264,166.9170093251889,249.95649387548352,254.92679922653855
175.19247397509326,166.60955608743947,248.8642983393001,254.91041045111095
174.70308843916322,165.75589861659714,249.07380022081938,255.40696140072566
174.1387497985741,164.98865883741036,246.06738369190853,255.52876703016466
172.80652994470447,164.61101786132156,245.13630342824814,256.54478761946814
172.18470645323313,164.61101786132156,242.31164610884662,256.1736302436411
171.71826505649733,163.2553649902712,240.12143522268144,256.52350209656333
169.48349192089015,162.99964852298515,237.5439544143052,257.0428114095797
166.89097637310581,163.11221376030647,236.43244642738517,256.93024617225836
164.31130646152968,163.3451189838873,236.45685242245662,256.75203617430344
161.35736329591583,162.62596286734222,234.91475234700283,257.0778635989121
158.84395685506792,161.3280671216778,232.67436683074504,257.0202228294852
157.63066363551263,162.15038129388765,234.74894468101766,256.5472159207645
158.01339141112817,160.0484093052368,235.73989320524842,256.26152316878347
158.57271341473128,158.52942217629015,238.77913831596373,256.3737245061598
160.96982466074246,158.73782695734377,236.62045696323054,255.27617179191176
164.77814156146187,159.26800655755972,240.64666433364968,253.28580956112305
164.35961288984606,158.933111547903,251.35728496538434,251.79515347217523
163.04738970391438,154.63076860472398,251.90401926746776,251.92135533722978
162.43925806801929,153.02555757470535,251.0646640782858,250.8209919741893
164.02871598508455,153.05429400762677,249.32966265379574,252.3509468593507
165.60845263881163,154.732689499661,248.53823319904737,252.38840689700046
169.04885252329936,159.27092223480975,247.37680133925386,250.20978860379537
171.15412077031766,159.79819940264588,248.95169330779112,249.27084621792312
174.18843236459549,161.9869368616737,244.67904640873832,254.9676616860107
177.0958250548108,161.50466942148353,241.38885153381946,256.64100310425465
176.8307174754915,161.32839357566846,241.34144336847777,255.97994178009301
177.52689442311436,162.21693457150673,240.73435511519187,256.64100310425465
176.9507743570424,163.46523801974809,241.34554681628126,257.2221796423666
175.95273580197102,164.2096131089728,242.1732983858297,255.5732363316221
170.66150982584824,163.99758074522606,245.61992851039562,256.98157813323434
172.87498365109818,166.90154125757226,246.44773632710533,256.8478089563648
175.41723816317298,169.52146189334826,244.8487258510392,257.05523923322136
177.87729897170288,169.32348736331383,245.82423597723124,253.78923031936432
180.71599624386687,168.9646458369651,244.54612921445843,254.14807184571305
181.7596060732477,166.81938228572713,244.2117739230456,253.81511469164613
181.7596060732477,167.2006429403441,243.62620450786162,251.2236024212119
177.89983854996805,160.40036236481023,245.72906951685218,246.49842768168838
178.94980217714317,155.88872770949774,245.37759253398994,246.7763866639637
179.65275710291422,154.63558280444704,244.72227776444706,250.90013967904346
180.34515112316413,153.30211074352272,244.07509849244553,251.07006755632068
181.74981842682365,153.0199275604718,243.35443486992793,249.93670830581252
178.58067887846326,153.30211074352272,245.45868567773047,249.62032160843881
177.1634862977327,151.7859261111815,245.55091814603347,250.14375114007206
177.11125764039897,151.75453910434814,244.37850177751255,251.73048607685178
178.4672793591627,152.06754812598425,243.02908482987667,253.67205202115065
178.44051180664852,151.04549600027403,241.43097338374943,253.67362340283313
179.46147128555984,151.47679215487554,236.9454836971875,258.1498206197817
178.24280450580167,151.52501420922118,237.7529356952795,261.0296612811018
176.43950949433463,151.0444789510395,238.7109769328387,259.8305580698768
174.31394638779733,152.73559578488053,241.53368482650657,262.5192273577284
174.34357070654,154.40966232159636,240.89135581646997,263.36991101372905
174.67860701015536,155.08700077932292,240.89135581646997,262.6838624521896
174.92931988367167,155.030826169751,240.70863782901577,266.1929750359004
174.7051015805654,155.51905835030706,240.94078716705948,267.415467155974
175.12706837712108,154.7077083756434,240.4511976363218,268.18624931268016
175.86117643789518,152.75130270047146,241.0190171639878,269.16685362877917
174.45968202083196,150.4856107501172,242.68577809181414,264.4675468163277
171.38279611944535,151.0217222871828,245.28228654777314,265.30926755288624
173.20612440267223,153.27030623151452,247.1835621014661,260.7573067192006
174.6952000532806,154.7888930364417,246.2965942386753,255.72483757595117
175.7895015966978,158.63444613521818,245.47070311161417,251.00342801998337
176.82438078834184,162.63560490946242,245.48617789819707,252.4482000051524
179.20896008396596,165.4907457315781,245.21374913859586,251.3932351015694
179.80784839032506,166.00030320635912,247.02601994689047,251.8009697868869
182.17835274688713,165.6647626555172,245.998719034387,252.51227251522522
182.4620833901491,165.16472249140176,235.81781128540982,256.7296913410109
181.74634278027563,165.40288235516917,239.31871831739758,258.02132787177453
181.35170811834845,166.73246243214615,241.38262267044942,254.7727165497046
181.05139992468642,166.85558608770643,242.50351771561128,253.48644891433614
179.66010176772045,166.13673818253648,244.07098816183245,252.41365220151405
176.9099945108787,166.42374555739858,247.49266640070243,251.565051177078
175.52716731088853,165.69485477127986,248.56179953249892,252.76006328002842
172.76715296087187,167.45796389769416,251.40007394810488,251.0432461184216
173.11221370886537,167.45578838833774,251.0550132001113,251.39813022321073
171.41833658011848,168.1633288753667,252.08793206277977,250.74260070962046
171.1418876189113,164.2766972674107,253.15198482348544,252.59301862782357
170.0618167582703,166.08740662665056,253.5118624945393,251.64671316561547
169.29408106172204,166.43045835752906,253.24646473158106,251.71877327525297
165.59723359930882,167.96887842284113,255.63536258151692,250.9745399411712
165.32794549348895,169.37065492527108,256.98137793903686,250.90393227160527
166.66737109144785,169.738699696203,256.6639688398638,250.87224683352852
169.64959324571382,169.727924136634,255.30997835062007,251.80133789298569
173.42510665711433,169.2822508781088,254.4812522700571,251.21137801783158
174.86259544581043,169.59580887711698,255.38074405628436,251.21137801783158
174.20772953074328,167.71005157594473,255.1084507462186,252.47509312323507
175.55606312809772,166.58733537269194,255.01690312803052,253.2091558767995
175.44713851357164,164.37528723855266,254.76543337814832,255.26269762892318
174.06436860264114,165.04143006882222,253.55117278824537,256.03556935192404
172.60115567104998,163.9252601511177,254.03888365512012,256.555814307208
172.20397657151088,164.2225254189224,254.0792196875627,255.70094908847727
171.56989075246912,164.45563087414794,252.95879599244907,256.14586854400306
171.45889375035443,163.89210799889742,250.58777044489642,256.45802849352697
168.60183255967647,163.88119125234266,249.6752291360142,257.4502022638794
166.56245567956003,163.52901178803415,249.35798968436282,257.19573393471325
166.2900756924336,163.47281657230945,248.1956653194141,256.994729027229
164.31510652477738,163.35947575202968,248.66907360421897,257.13174354582077
163.1582452417459,163.75483658506374,247.80173804393127,257.39803684201513
162.33331971294749,163.7335384399229,247.30442714211884,257.4282097186319
160.04014798233663,162.65446052393943,246.0816115981254,257.88367277849073
158.09787568731278,160.8749743014986,245.50725449107728,258.9648653206597
157.4964715002326,158.94013882027178,243.59544078275664,259.2573339358377
157.02426422882718,159.04388197724964,245.82162254878077,258.78478280410957
157.00116758196842,159.60198357715905,248.42102471634487,257.3336189661084
160.05351948802783,159.95370426189845,247.12238078574248,256.99234799482474
160.02868834524693,159.50004929187804,247.17298778420502,254.6900425578299
162.1007821868228,161.10185001534452,245.26016379453804,252.2624358566524
